[0, 1]:::@lostmitten If you like cute you should check out @ZooBorns if you haven't already 
[0, 1]:::@AdiumX time to learn another language? 
[1, 0]:::Graduation practice  I'm gonna upload a new vid when I get home like noon.
[0, 1]:::@the_nikster @JaviLovesPizza Good night   @JaviLovesPizza And err.... thanks? O.o
[0, 1]::: let me know!  (via #zenjar )
[0, 1]::: but you can download them from the net 
[1, 0]:::i tried to find some barney pjs but i was out of luck 
[1, 0]::: yhat leave me 4 hours to sleep 
[1, 0]:::@Soo_zee @NKOTB has cancelled the Australian Tour   Im super bummed bcoz I gave up my 5* SFO/Phoenix/Irvine 4 Australia! Nw tryin 4 US w/o
[0, 1]:::@tinieciag So excited to see you and Stephen and all the other girls so so excited to watch yall 
[1, 0]::: I hate this feeling (got braces tightened)
[1, 0]:::I was leaping around because I thought I heard the mail man. I sprained my ankle &amp; it wasn't even him! 
[0, 1]:::Only two weeks till my 16th birthday! 
[1, 0]:::Going back to work..... 
[0, 1]:::@BuellaMarie Aw - Yer cute! Thanks 
[0, 1]:::has only watched tidbits of Evangelion 1.01 and yet it's giving me the chills.. can't wait to watch it later.. 
[0, 1]:::@mommyisrocknrol awe thank you 
[0, 1]:::On my way to Ortigas. 
[1, 0]:::I hate leaving DC.   
[1, 0]:::I need a back massage  and a pedicure. I wish I was rich. 
[1, 0]:::misses her sister to the millionth 
[1, 0]:::Omg i'm so sad. I jus took in that gossip girl is done 
[1, 0]:::is bored. grounded.  add meeh on myspace... http://bit.ly/708JJ
[1, 0]:::Path to self destruction....life has hit me with a few blows that has me dazed..don't know if I can recover 
[1, 0]::: I forgot! Sorry 
[0, 1]:::Thanks for the message Trajic_1       FOr some reason it wont let me respond to you - weird !!   im scared for my run - but excited also.
[0, 1]:::I feel good after my workout  leaving work early leaves too much energy to be consumed .. gotta do that more!
[0, 1]:::There was TG  He said he might buy me 6 issues tomorrow xD lolz. (back issues)
[1, 0]:::@mugpie_guy  I love HSM! Was quite upst when younger son said it wasnt cool anymore and refused to watch with me. Nor Hannah Montan a 
[1, 0]:::I have to do about a million things before tomorrow.  I'm drinking coffee at a quarter to 8 to stave off the sleepies until I am done. 
[0, 1]::: girl. glad to do it on your behalf 
[1, 0]:::@Stasia7 epic fail. I got sent hme early today coz I was sick 
[0, 1]:::Pat's Place  best resturaunt ever. It's only cause there are hella cute guys here.
[1, 0]:::@nwoidaho Agreement Primo is awesome  Kinda missin the old &quot;Spanky&quot; persona Brian Kendrik had 
[1, 0]:::Just got done eating subway. It was super delicious but I'm super full now 
[1, 0]:::@liverpoolweath Hurrah!! Could do with it now ( the wine) I mean.. Weather its usual crappy self 
[1, 0]:::My dog is in so much trouble! She ate my $300 mouth guard!  Now I'm guard-less...
[0, 1]:::The only reason you should use Internet Explorer is to download Firefox  http://tinyurl.com/daaje5
[0, 1]:::Maths homework Done I want a Vacation or shall i say i Need a vacation 
[1, 0]:::i just lost the game 
[1, 0]:::@Thepistol we even had a small gift for you 
[0, 1]:::Happy 50th Birthday dad! I miss you. 
[1, 0]:::why am I getting a lot of zits?! 
[0, 1]:::@Aijuswanadance im a good photographer!! 
[1, 0]::: im tired  gettin the next 2 days off school to go shoppin though so il will tweet tomorro nitee xo
[1, 0]:::#Grails Plugins blog of @lucastex :http://tinyurl.com/cbwpp9 Thought I'd hit jackpot. Articles beneath are Spanish  English too please!
[1, 0]:::why has the weather turned like it has i cnt beleive it 
[0, 1]:::Woo new followers   Woke up at nine then attempted to go back to sleep.  About to clean my room.
[1, 0]::: its not fair idk why he doesnt like me
[1, 0]:::@EvanderTnF I MISS YOU!!!! I dont think I can go to the henry ford museum on friday!  my g-ma wants to take me to kel's school...
[0, 1]:::@sgsoap your welcome have fun enjoying them 
[0, 1]:::has a headache and is going to bed NIGHT â¥ 
[1, 0]:::still no update 
[0, 1]:::@punkpolkadots ouch! thats ok... Call @unitechy i hear she can shake a leg pretty well! 
[0, 1]:::OMG LOST WAS FUCKING CRAZY! WTF HAPPENED AND WATS GOING !?!?! Love that shiit 
[1, 0]::: and the sqmi area...and I fly every wk and wnna know 
[0, 1]:::Out to the beach 
[0, 1]:::@tarunmatta am using Bing- goign great so far 
[0, 1]::: and the things they get up to ;)
[0, 1]:::@dlkinney might be insensitive of me to suggest it but... new hard drives are pretty affordable these days 
[0, 1]:::Good Morning Tweeple. 
[0, 1]:::@repinder @msdivineknight would love to meet up with NK girles but have never been anywhere by myself 
[0, 1]::: what more can I say! 
[0, 1]:::@Xanthetwirls definitely not a kink of mine. 
[0, 1]::: it could pop in for a chat lol
[0, 1]:::@TonyNoOne Be patient! It will be there soon enough 
[1, 0]:::Is the problem really just the money? I think Europe lacks startup cohesion  http://tinyurl.com/cz74s8
[0, 1]::: so go bark up another tree you obnoxious freak shows!!! good morning! 
[0, 1]::: and we expect it. 
[1, 0]:::sooo tired!! and we're nowhere near finished for the day yet 
[0, 1]::: so i will be ready to go out tonight 
[0, 1]:::http://twitpic.com/6b3zh - Brightening up the dinner table! 
[0, 1]:::@andrewbarnett thanks for the approval  i'm now worried because i see you are a hairy agnostic lol just how much hair are we talkin 'bout
[0, 1]:::@gitana98 you should get twitter on your phone  much better 
[1, 0]::: today she is up at 6.23 am. I had less than 30 mins extra sleep 
[0, 1]::: or stay inside? 
[0, 1]:::@iamDjPriest travis barker and dj am's fix ur face mixtape! 
[1, 0]::: im still reading Twilight even tho we have all of the first 3. Saw the 4th last week but no $ to buy 
[1, 0]:::Taking care of my baby she had to get stitches last night ....busted her head 
[1, 0]::: just drag and drop songs..  though its win 
[0, 1]::: more please 
[1, 0]:::@K8len i would but ill be in seattle tomorrow 
[0, 1]:::Watchingg up 
[1, 0]:::@musojosh how'd the gig go? so sorry i didn't make it -  was fading fast yesterday arvo...was a big week  
[0, 1]:::@kpmuse01 good idea why did I think of that eariler she should be able to take my fustration away lol 
[1, 0]:::No school for me today!!! I'm sick 
[0, 1]:::@DinosaurFarmer I love skirts tho  im so creepy :L
[1, 0]:::Is cannot wait for tomorrow but I'll be missing my baby 
[0, 1]:::@madguy000 aww.. ok.. saturday till what time are u in mumbai ? we can have another one on saturday nite 
[0, 1]::: just some BV's &amp; mixing time 
[1, 0]::: it hurts me so much... so i cant believe ppl! 
[1, 0]:::Cant sleep and no one else is up here 
[0, 1]:::@lizziboo_etsy woohoo! thanks! 
[0, 1]:::Last night was incredible hoping for a repeat tonight 
[1, 0]:::@richard4481 Gutting isn't. Sonys show tomorrow better be good... 
[1, 0]:::im going to sleep no1 wants 2 talk 2 me  @jojo_thani is insane and @zapamna is a sleep.. G-Night! WORLD!
[0, 1]:::*happy* going to Japan 
[1, 0]::: and I'll still be doin' a lil work too 
[1, 0]::: but shld start subsiding in a wk or so
[0, 1]::: clap!!! 
[0, 1]:::@monguz43 Thanks for the reminder. I just bumped it to the top of my queue. 
[1, 0]:::@noangelvfc you okay laura? 
[0, 1]::: though... Weird... Have fun with a possible new pedo bear! 
[0, 1]:::@Homebizstrategy Work At Home Jobs Money Making Mommy Online How To Make Money ... http://bit.ly/r6p  I agree 
[1, 0]:::me angry 
[0, 1]::: always appreciated 
[1, 0]:::@snowleaves90 Bao h cau ve thi noi cho to biet ! Quen mat to roi hay sao y 
[1, 0]:::@Chutzpah84 I'm hurt like David 
[0, 1]:::My 2 favorite things. Fuzzball and American Idol  http://fuzz-ball.com/twitter
[1, 0]:::Happy to be back in Orlando. My head hurts from falling off a horse 
[0, 1]:::@Croneandbearit Morning!!  
[1, 0]:::@stoptouching 
[1, 0]:::@MarkHOV Oh Snap! I'll be there...hopefully I can wake up  Wanna shoot me a wake up call around 8 am?
[0, 1]::: refreshing. Might go for a drive... the air feels great. 
[0, 1]:::@msvioletb Yes you absolutely can!  Let me know when &amp; where and I will re-tweet info  I am glad anything I had to see is worth reposting
[0, 1]:::@FlashlitFashion Yes I have wanted to be a fashion designer all my life. I eventually want to start my own clothing line and business 
[1, 0]:::I'm trying to upload some pics from last night onto facebook!!! But it aint going so well 
[1, 0]:::@dorkabella Oh btw I did try magicians quest again and it doesn't work with my internet  It's lame. And it makes me very very sad :'(
[1, 0]::: until I checked the news.  now I don't know what to think 
[1, 0]:::AIX can be such crap sometimes  ... especially if you are not fluent with it #AIX
[1, 0]:::I guess i better get ready for work. 
[1, 0]:::I'm tired...We went shopping today! My legs hurt.  JONAS WAS AWESOME TONIGHT.
[0, 1]:::Soo super sleepy tonight..last night getting in at 3 really got me lol I'm deffs gonna sleep good tonight..and in like 2 minutes too  !
[1, 0]:::Mannn I gotta go home now... ughhh... See ya laterz Hollywood... 
[0, 1]::: just wondering what to do for the rest of the dayt Hmmm ..... 
[0, 1]::: hot cross buns... feel like watching the prince of egypt to aid my easter meditations 
[1, 0]:::Bra - 2  USA - 0 US team is playing like novice college team 
[1, 0]:::Loses at Twitter 
[1, 0]:::Just had dinner.. not much of an apettite... 
[0, 1]:::@jaisey ALOHA Jaisey! Im so excited. Supernatural is back on our TV  TONIGHT!!! its a Jensen FEST tonite!
[0, 1]:::@rudyvaughn good job on fox news! God is opening so many doors for you. It's exciting! 
[1, 0]:::Just bought slimaluma and acai. Will report in a month how they are going.  Hope my overdraft holds out 
[0, 1]::: ooops alright lol  You enjoy your Monday off *sobs uncontrollably in cupped palms*
[1, 0]:::do you fancy coming along to my son's christening 1st birthday and christening party in june?
[0, 1]:::Goin to play sims 3. while playing hearing the twilight soundtrack  canÂ´t wait to know the new moon soundtrack.. hmm..
[1, 0]:::what happened to RIP sessions? 
[1, 0]:::When I signed up for team in training I didn't realize I would be getting up at 6 (!!!!)  for weekend runs 
[1, 0]::: could they pleeease let me know? I'm desperate to go 
[1, 0]:::@AngieEdery sorry but i can't go to the movies later 
[0, 1]:::@s_lesley YES  oh and sorry taylor. Btw everybody Were going to o house for breakfast tomorrow. If you'd like to awaken 
[0, 1]:::hahaha i laugh hard at the bye bye byee part..&lt;333 harry&amp;dannys dances are classic. 
[1, 0]:::report cards came today.  james &amp; spanish didnt do so well.  praying he makes the decision to retake it next year. &amp; not give up. 
[1, 0]:::Monday again!  This sucks - I hardly felt like I had a weekend 
[0, 1]:::@ddlovato You know what be amazing ? A REPLY. ok cool. 
[0, 1]:::TIRED. hangin out with the boy 
[1, 0]:::@hyperchicka18 what's #squarespace ? i don't have at&amp;t so i wouldn't be able to use the iphone 
[0, 1]:::just came back from the party! 
[1, 0]:::@ericjstar but he didnt get neither one of them pregnant..they had some ugly babies (sorry) on here.. 
[0, 1]:::@adrence aww thank you   #followfriday
[1, 0]:::@NinasFeet i've never had sonic. i feel like i fail at tour because of this. 
[0, 1]:::@km3k 4hours boom boom  http://www.4hoursmusic.com
[0, 1]::: bye bye Wii 
[0, 1]:::@froward1 It is good to know I am liked 
[1, 0]:::Doing the cleaning thing.  The new owners are having the building inspected tomorrow.  Again.    I don't think I like them very much.
[1, 0]:::I hope you are still here  
[0, 1]:::here at Blockbuster &amp; who do I see? cutie from last week... w/ her BF. glad I lambed out before 
[1, 0]:::I need a life's supply of water and a few asprin. 
[1, 0]:::@kmack1023 I missed the FedX truck!! Only have a slip to pick it up after 6!!!  
[0, 1]:::@beautywitch I hope That Dublin can also be Hot and Sunny in July 
[0, 1]::: a bit slow but so funny 
[1, 0]:::The episode is about No Doubt tix! Wow 
[1, 0]:::@ppgs_mojo_jojo were are you 
[0, 1]:::@PlaneMadness Keep me posted. 
[1, 0]:::@GravyFloid i just did not get anything done and just bummed around. it was a GOOD day  sorry about the busy week ahead of youu 
[0, 1]:::@MacTipsDaily pretty sure doc said 'if you're really worried take a baby aspirin' 
[1, 0]:::@a_Twilight ok so waht's true?? summit apparently said fans didn't cause it!! hehe not that i believe that tho!! they are fuckin crazy!! 
[1, 0]:::Can't wait to see the New Moon trailer. It's gonna be SO damn amazing. But sadly I haven't MTV (and I live in Denmark). 
[0, 1]::: tomorrow is gonna be amazingly fun 
[1, 0]:::@emilykh thanks love! I'm shopping for camp. Wish you were coming with 
[1, 0]:::@SSjUmi I wish I could watch it 
[1, 0]:::Carleigh is real sick..and i dont like it....   ALL AbOUT me NOW
[1, 0]:::Not feeling well at all. 
[0, 1]:::Home next weekend! Can't wait. 
[1, 0]::: but alas i am stuck here at tfm 
[1, 0]:::@mileycyrus No more hannah montana whattt noooooo !! whyy ??  xx
[0, 1]:::@PromMafia heey thanks for being my follower  you give me so many insipirations
[0, 1]:::@kylieireland Just tried emailing you again. Lmk if you got it 
[1, 0]:::it's 2 am and i all want to do is play rollercoaster tycoon but i cant find my disc anywhere 
[1, 0]:::gonna play the sims 3 and make roleplay characters. since my sims 2 game got deleted 
[1, 0]::: whats this bowery hotel event i didnt know about? thought we were pals 
[0, 1]:::@KristieW77 Coming up! 
[0, 1]::: guess all hope is not lost after all  the challenge lies in actually finding one of those guys
[1, 0]:::Missing that special someone 
[0, 1]:::@sarahockler I am staaaaying for the partay!    Thank god for last minute changes. #20boysummer More reading for me! #48hbc
[1, 0]::: i'll be here. love you moree!! (L) xxxxxx
[0, 1]:::has had a couple of Facebook creepers today!  Please keep the weird messages out of my inbox.  Gracious.  
[1, 0]:::laying in bed w toothache and backpain 
[1, 0]:::I drove through slush and snow and this sucky winter weather and found out there was no work. My boss didn't call to tell me 
[0, 1]::: I know that I'll win.. watch out family..   big hugs
[1, 0]::: and HDs aren't too expensive.
[1, 0]:::becuase I forgot lunch I have to brave the wet and windy aberdeen summer on a food mission. Marvellous 
[0, 1]:::Up and at 'em. 
[0, 1]:::@Nazmi15 Go out and catch a movie! I want to catch this particular movie but soon la masa off day 
[0, 1]:::@mbender88 im not quite sure yet. i might just take the train. i was hoping you guys would all come with me.  the vid would be soooo jokes
[1, 0]:::my heart still breaks whenever i read on rafa's defeat at roland garros. 
[0, 1]:::@katanabarnett yep...think it is a wing-it gig hehe 
[0, 1]::: so it still is an advocacy in a way. P40 aint that bad. 
[1, 0]:::Just came back home from the friend's marriage. Have about 4 hrs to catch up with sleep coz have a 1130 hrs meeting at Gurgaon 
[0, 1]:::@just_tam21 haha ATL mite be in darling harbour... they posted they mite go to aquarium !!! imagine if they come into my work haha... 
[0, 1]:::@AprilRPengilly Do you like it over there in London? That's so cool how your a model and a badass mc! You must be having a great time! 
[1, 0]:::I'm sooo tired... wish I could sleep at night 
[0, 1]:::@Marquietta - Thanks for the #ThankfulThursday.  
[0, 1]:::@GeminiTwisted Whatever....I sent her presents today.   What did you do?!?!?!  LMFAO
[0, 1]:::Forgot my cell at home today - anyone trying to  contact better catch me on the IM for now 
[0, 1]:::@KeelyMarshall woooohoo! go lakers! 
[0, 1]:::cleaning the sea-pig:Z and my room...later I'll go to my family friend 
[0, 1]:::@oliyoung @lrkane must be something to do with canberra and the public service... rockin - another long weekend 
[1, 0]:::Eric leaves today.. fuck my life. 
[1, 0]:::oooo boy coulndnt sleep like dat my head hurts 
[0, 1]::: Sandi! How are you? 
[1, 0]:::I really really really hate homewrok ! and school ! Learning Marks Gospel will benifit me in no way .. AHHHHHHHH 
[0, 1]:::Welcoming this candle-blowing day 
[0, 1]:::A big WELCOME to my new Tweeties... I am excited to share and learn from/with you! 
[0, 1]:::@stephaaaaaniex Good ^-^ I found out last night i'm not the only one who dislikes him. I was like hells yeaaaaaaaaaah. ps. I love you 
[0, 1]:::@demib @fantomaster - when you two guys fight over cloaking terminology - we'd all better don our black hats 
[0, 1]::: night 
[1, 0]:::ohhhh no the operator died! 
[0, 1]:::Just finished a Bio paper. Now when I close my eyes I see flying 'B's around my head. Failure is not an option 
[1, 0]::: Rachel cut her thumb open pretty bad working on her final presentation and is visiting the hospital. awful timing... 
[0, 1]:::@SheriTingle Hey. Thanks for following me. how are you? tell me a little bit about yourself? talk to you soon bye 
[1, 0]::: but i hafta do jobs(bleh)!
[1, 0]:::AAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH! E71 is now crashing during setting changes. Backing up all data in prep for reflash tonight 
[0, 1]::: meet us at chuys 
[0, 1]::: housewarming cake and champagne  FR*A Cribs coming soon...
[0, 1]:::@lordlucan 'fraid so 
[1, 0]:::ughhh can't effing sleep  - ughhh can't effing sleep  http://bit.ly/c7LB6
[0, 1]::: but i gotta follow TNR    follow me too!
[1, 0]::: but Monday seems to win again. No motivation at all 
[0, 1]::: gonna open baby Hemi's cards &amp; prezzies 
[1, 0]:::I burnt my tounge with hot chocolate yesterday.  i bet your wondering what i was doing drinking a hot drink in this frekin' weather.
[1, 0]:::Really missing @tommcfly  cant wait til the boys are 'all ours' again xxxxx
[1, 0]:::Ugh I just got hit with a really bad headache.  no bueno.
[1, 0]:::@trevoryoung imaginary food is never as good as real food though! 
[1, 0]:::@SpencerDuncan So I'm your chica XD I would have returned the follow friday but my laptops broken so cant get online much 
[0, 1]:::@_Lenchen_ see you hun..take care 
[0, 1]:::sunflowers and poppies are blooming 
[0, 1]:::back from Sunway Carnival 
[0, 1]::: no. i've been up since 8 am and on the go til now. winding down now 
[0, 1]:::@BillHarper It was for an elective subject I'm doing called &quot;New Media&quot;. My topic was online journalism. And I'm in my final year at QUT 
[1, 0]:::ah....man....2.5 hours left till I have to go to work 
[1, 0]::: b/c NKOTB is Sat!
[0, 1]:::@novina @aljosajap talk to the hand 'cos the head is gone to lunch... 
[0, 1]:::getting ready for school hopfully today is a good day 
[0, 1]:::@fountain1987 Oh my god thankyou sooo much!!! xxxx you are amazing 
[0, 1]:::food norning y'all! how wat the night ? I hope that U sleep well! going 2 eat yummy breakfast  bb 4 now!
[0, 1]:::@CherryPiePunk hopefully it wont be too long...the shirts are printed on american apparel so good quality.. 
[1, 0]:::Just took 14.5 pages of notes.  Brain is fried 
[0, 1]:::@KennethCK hell no  do you? what ur doin ?
[0, 1]:::@storyfan oh no no no.  Safe an flame free. 
[1, 0]:::It is soooo cold 
[1, 0]:::Still Hangin in there ... Missin my friends 
[0, 1]:::@Marissa_Actress Tell her H-BDAY from me!!! 
[1, 0]::: @brenden Seabiscuit was just retired  for Giacomo.
[0, 1]:::@ianmmcnaughton you forgot &quot;poop&quot;! They've got the life  http://myloc.me/2UTv
[1, 0]:::@katietalks i miss youuuu! we haven't spoke properly in ages 
[1, 0]:::@jamiepotter ha I'd be lucky to go even there now 
[0, 1]:::@GinaMChen Congrats!  What fun!
[1, 0]:::I love that show but I cant watch it anymore  I have season 12 on DVD...I want them all lol
[0, 1]:::can't stop watching Neorago on youtube... another one hot performance from my boys! 
[0, 1]:::exams are over baby! 
[0, 1]:::@hazelgreenluv Which part of Malaysia did your father stay while working here? 
[1, 0]:::Everybody just went home. And I'm still here. 
[1, 0]:::I just started crying out of nowhere   i hate being here more then anything
[1, 0]:::Wow. The most depressing thing in the world is losing a video that you've created in a matter of seconds.  #FML
[0, 1]::: so we didn't buy it straight away. Now he has something 2 look forward 2 
[1, 0]:::@introversimonDu fix this problem with everyone being stuck at 97% 
[1, 0]:::Mannnn! I hate puttng screen protectors on my phone! I tried twice already! @dafu that squeege-card didnt work 
[1, 0]:::@kid018 ugh yeah I just found out. Super upsetting. I was so excited  at least there's copy/paste now
[0, 1]:::@flizzow i'm back. i'm back. twitting. 
[1, 0]:::My bass playing has to go some distance to reach the heights of McCartneys on Abbey Road... 
[0, 1]:::Going now..bye everyone 
[0, 1]:::@JellicleKat hope you enjoyed it 
[0, 1]:::@Freeballer30 I'd be hiding those from people bro. 
[0, 1]:::@EhMahLee Yay NIN!!!   And Johnny Cash too I guess...but NIN!
[0, 1]:::@yelyahwilliams Hey 
[0, 1]:::@Hibippytea  how's ur sat been?
[0, 1]:::@AKathBilsky There's a bright golden haze on the meadow...  (I know it's not the same)  
[1, 0]::: but sadly still have 3 hours to go!! Sad face 
[0, 1]:::excited for today. breakfast at maudie's and yoga at the springs 
[1, 0]::: a fool by his own -'LATIN PROVERB&quot; 
[1, 0]:::@mellyford why didn't u just stay n the bay area? Modesto is NOT the bay. Who n the hell told u to go out there? Damn Melly 
[1, 0]::: poor dh had the dry heaves. He's been feeling extra crappy the last couple of days.  
[0, 1]:::is checking out the designer handbags on sale at 30% OFF at Bloomies 
[0, 1]::: dick in a box...youtube rocks!  Way too funny!
[1, 0]:::Upset  bout to talk to someone but idk who though
[1, 0]::: getting all the information 
[0, 1]:::@shiieee Yup ate. Friend ng mama ko. 
[0, 1]::: neither marketing or self-guidance have anything to do with trying harder! And I don't follow back people either 
[1, 0]:::I feel TERRIBLE!..  SickSick! ... Ah! The school don't let me read .. I want to read The house of the spirits! - Isabel Allende
[0, 1]:::who likes spoungebob square pant 
[1, 0]:::@ALauderdale Christopher Columbus was my favorite until I realized he was a FRAUD! 
[0, 1]:::*click* block tobi_SEworld 
[1, 0]:::Last night was a lil too crazy 4 me 
[1, 0]:::Played some badminton out in the yard today with my brother. It seems the mosquitoes had a feast and I didn't even notice 
[1, 0]:::Ehh work 
[1, 0]:::@mileycyrus i wish you could come to boston nov. 9 cuz we have school off the next day!!! now i don't think i'll be able to go... 
[1, 0]::: but not out here until September... Damn 
[1, 0]::: I just never catch it on TV and I don't rent movies at all. 
[1, 0]:::@mikeeeeymike did you see who did it? Damn man  even the case?
[1, 0]:::-sigh- My summer classes start today 
[1, 0]:::@TreeYourWorld shame! and you're so close to launching  oh well the munney grubbers come out when they see a good thing like the 'your'
[1, 0]:::Geeze 2 hours till I get out 
[0, 1]:::@jeanpierrre bitchhh make me some rice 
[1, 0]:::I wish i was in sd.. 
[1, 0]:::omg i have a tummy ache i have been feeling shit all day 
[0, 1]::: except for holidays 
[1, 0]::: and im sorry 
[0, 1]::: im packing early for a trip! 
[1, 0]:::@dropslash I can't wait to see them! I've been living vicariously thru everyone's E3 pics 
[0, 1]::: I'll try to leave it behind for some sessions 
[1, 0]::: even using IE. 
[1, 0]:::@Jonasbrothers Guys why your channel in youtube dont work? 
[0, 1]::: there we are w/ POTUS 
[0, 1]::: btw I'm the only girl in the room.. Boys are loud!! My 300th tweet people!! 
[1, 0]:::Fu...... WORK!!!!! I HATE MY BOSS!!!!!!!!!!!!!!!!! : Fu...... WORK!!!!! I HATE MY BOSS!!!!!!!!!!!!!!!!!  http://bit.ly/3zhoKB
[0, 1]:::@pieterjouke I will 
[0, 1]:::@allikat i'm having so much fun digging out the fish it's not even funny 
[0, 1]:::@tommcfly good morning tom! i hope you feel better 
[0, 1]:::finall has internet at home and can pla worms online! Take that Uni internet firewall!   
[0, 1]:::@SplashNews Just because is right. lol He is hot! 
[1, 0]:::standing here on the last day of school waiting for everyone to get here. 
[0, 1]:::I'm watching Lingo 
[1, 0]:::@StewartKris Kristen! Please follow me.  I really really want to communicate with you! PLS PLS PLS. IM BEGGING!!!! I LOVE YOU! ..
[1, 0]:::McFly on Panico na TV today made me chuckle. 'Leave me alone' (Danny) Hahahah I'm already missing you guys in Brazil 
[0, 1]::: we do! 
[1, 0]::: EVERYTIME the house phone rings I forget to breath of fear its news that my Grandmother has died. 
[1, 0]:::pissed off.. boyfriends going to my bestfriends party and i wasnt invited. wat the hell 
[0, 1]:::is drinking coffee and waking up late.. thanks god its sunday!  http://plurk.com/p/swscu
[0, 1]:::@mikecarlito hey mike!  its me.  makin sure you got me.  imma send you those pics.    had some fun!
[0, 1]:::goo baacck ;D doing my nails 
[0, 1]:::WOW!! An awesome day of training and power thinking for my upcoming American Dream 2009 Bike Across America Tour! Thanks for Following 
[0, 1]:::Damn. The New Moon trailer was HOT! I wanna watch it already. 
[1, 0]:::Albany pretty much f*ed up my life from the start.ugh! Can't i go back in time and just start at Bing. and plan everything out? 
[0, 1]:::@23graeme23 Time to head to ye old Irish Pub.   Always wanted to see Ireland just to drink in a real pub.  We got a lot of fake ones in US
[1, 0]:::@cararusso zomg ive eaten there twice so bad both times  sucks too since its right down the st from me
[0, 1]::: kind sir *bows*&quot; ? http://blip.fm/~5z7zv
[1, 0]:::Lost 4th game in a row today . . .  In the 2nd half my team basically tore itself apart . . . we need answers and fast! Any advice?
[0, 1]:::@notintofashion HAUIHSUIAHSAUISHAU 
[1, 0]:::@MerryMegan I'm not sure. She picked some Revlon stuff and it came out a mousy brown  she hates it so I'm fixing it in two weeks.
[1, 0]:::@mellytofu  yes it's been very very slow... 
[0, 1]::: haha)
[0, 1]::: thanks. 
[1, 0]:::@lofiel I got as far as the store today 
[1, 0]:::home from my weekend in san diego with my honey!!  but it's ok! ill be in LA in 15 days!
[0, 1]::: the other one I think was French. #Bones rocks the globe 
[1, 0]:::@KrystalNichole Pretty good!!! I think I overdid the gym yesterday... other than that just working 
[1, 0]:::We took my little girl to Chuck E Cheese tonight along with her best bud. try to make nite before she leaves special! Summer visitation 
[0, 1]::: break it up&quot;  This song is best played VERY VERY loud  ? http://blip.fm/~7d9ph
[1, 0]:::The rain is putting a damper on my preparation for the big yard sale! 
[1, 0]::: SO MUCH FOR FREEDOM OF SPEECH! 
[1, 0]::: WWC are we chatting on MSN tonight?! I can't skype since mommy is in the room  #ONTD
[0, 1]:::@stevieness  nope! infact i feel better! aha 
[1, 0]:::I'm here all alone..  on mothers day! the only one who is gonna be home is dad XD hahah
[1, 0]:::@gohha00 why ?? 
[0, 1]:::Getting intoxicated tonight with some friends  Really excitedddd.
[0, 1]:::@Makena808 I only see blue skies...? (nice blue skies though) 
[0, 1]:::Meeting my lovely friends 2day. Buttoners &amp; Buma-ers. Just one &quot;selemparan batu&quot; fr my house 
[0, 1]:::A bunch of junk food and a movie in math class today 
[0, 1]::: we were TOTAL LotR nerds a while back)
[0, 1]:::Smile everyone. It's Monday. I know you are excited! 
[0, 1]:::@rwanderman yes of course you get to choose. 
[1, 0]:::Need to go get some potting soil &amp; more flowers! Nice day to plant. Still have a sore throat tho 
[1, 0]:::damn.... dat sum1 can really b mad messd up...n da sad thing is dat i cant talk to nobody bout it.. 
[1, 0]:::@MistressVarla his email address isn't working  but im going to call him later i have his cell number.
[0, 1]:::is off to JB. 
[1, 0]:::@theroundup Not yet  Still at work. :| But soon 
[1, 0]:::brother and mum are in the UK im very bored  &lt;3
[1, 0]:::@shaketramp I'M GETTING &quot;ALL CIRCUITS ARE BUSY NOW&quot;. I'm so mad. Nothing is working. 
[0, 1]::: i try to asist you 
[1, 0]:::The last episode of scrubs was really sad 
[0, 1]::: long time...Reminds me of mommy and home 
[0, 1]:::@tommcfly You guys should tour with Demi Lovato 
[0, 1]:::girl talk again with my diary. she's really my diary &amp; her pages never end lol. im so silly. listening to drake i love his slow songs. 
[1, 0]:::@ricktuma ooh. haha. i would fall for that. im an idiot. 
[1, 0]:::@chi_yeah  hope your gonna be ok!!!! xxxxxxxxxxx
[1, 0]:::@ninjadoodles haha but it's called a HERbag!  although I did see this guy in japan carrying the overnight size it was nice.
[0, 1]:::@LisaErspamer i'd say continue on the discovery of new talents among kids  your doing a great job there... and perhaps on biz startups
[0, 1]:::Oooo ; The joy of naaps 
[1, 0]:::putting clothes on the line 
[0, 1]:::@memsitebuilding tell me about how i can building a membership site 
[1, 0]:::HOME ALONE  3 days absent. i miss my gals!!
[0, 1]:::#kevinjonas is the best!  happy #kevinjonas day! 
[1, 0]:::@Ahmaeya so im listening to this random playlist and its leaning toward serani... 
[0, 1]:::Enjoying floppy bacon and delicious french toast for breakfast... first breakfast in a few months 
[1, 0]:::@stelfa MY FATHER AH? haha okay lah can i say his name here? pls 
[1, 0]::: I am the cleaning lady.  
[0, 1]::: like allways  www.urbanartforms.com
[0, 1]:::@giagia That's when your tummy smiles 
[1, 0]:::isn't goin to prom this year 
[0, 1]:::@jbevershed he didn't get them quite right though! I particularly liked the graphic that followed the cursor around 
[1, 0]::: tweet-verse)
[1, 0]:::@Jessgirl739 hey I'm sorry but I completly forgot to ask if you wanted me to get food on the way home. 
[1, 0]::: packed and ready to start the vacation in Florida! Oh by the way we sucked tonight at the RedHawks stadium... 
